%vehicle;startx;starty;starttime;endx;endy;endtime;box;operation
Vehicle0;10;100;0;150;100;142;B49;PU
Vehicle1;20;100;0;510;100;492;B409;PU
Vehicle2;30;100;0;890;100;862;B789;PU
Vehicle0;150;100;142;150;100;144;B48;PU
Vehicle0;150;100;144;330;100;326;B229;PU
Vehicle0;330;100;326;330;100;328;B228;PU
Vehicle0;330;100;328;1080;100;1080;B979;PU
Vehicle1;510;100;492;510;100;494;B408;PU
Vehicle1;510;100;494;660;100;646;B559;PU
Vehicle1;660;100;646;660;100;648;B558;PU
Vehicle1;660;100;648;450;100;860;B349;PU
Vehicle1;450;100;860;0;100;1312;B409;PL
Vehicle2;890;100;862;890;100;864;B788;PU
Vehicle2;890;100;864;690;100;1066;B589;PU
Vehicle2;690;100;1066;690;100;1068;B588;PU
Vehicle2;690;100;1068;160;100;1600;B59;PU
Vehicle0;1080;100;1080;0;100;2162;B49;PL
Vehicle1;0;100;1312;0;100;1314;B408;PL
Vehicle1;0;100;1314;0;100;1316;B559;PL
Vehicle1;0;100;1316;0;100;1318;B558;PL
Vehicle1;0;100;1318;0;100;1320;B349;PL
Vehicle1;0;100;1320;500;100;1822;B399;PU
Vehicle2;160;100;1600;0;100;1762;B789;PL
Vehicle2;0;100;1762;0;100;1764;B788;PL
Vehicle2;0;100;1764;0;100;1766;B589;PL
Vehicle2;0;100;1766;0;100;1768;B588;PL
Vehicle2;0;100;1768;0;100;1770;B59;PL
Vehicle2;0;100;1770;830;100;2602;B729;PU
Vehicle1;500;100;1822;540;100;1864;B439;PU
Vehicle1;540;100;1864;290;100;2116;B189;PU
Vehicle1;290;100;2116;670;100;2498;B569;PU
Vehicle0;0;100;2162;0;100;2164;B48;PL
Vehicle0;0;100;2164;0;100;2166;B229;PL
Vehicle0;0;100;2166;0;100;2168;B228;PL
Vehicle0;0;100;2168;0;100;2170;B979;PL
Vehicle0;0;100;2170;170;100;2342;B69;PU
Vehicle0;170;100;2342;840;100;3014;B739;PU
Vehicle1;670;100;2498;0;100;3170;B399;PL
Vehicle2;830;100;2602;600;100;2834;B499;PU
Vehicle2;600;100;2834;310;100;3126;B209;PU
Vehicle0;840;100;3014;610;100;3246;B509;PU
Vehicle2;310;100;3126;720;100;3538;B619;PU
Vehicle1;0;100;3170;0;100;3172;B439;PL
Vehicle1;0;100;3172;0;100;3174;B189;PL
Vehicle1;0;100;3174;0;100;3176;B569;PL
Vehicle0;610;100;3246;990;100;3628;B889;PU
Vehicle2;720;100;3538;0;100;4260;B729;PL
Vehicle0;990;100;3628;400;100;4220;B299;PU
Vehicle0;400;100;4220;0;100;4622;B69;PL
Vehicle2;0;100;4260;0;100;4262;B499;PL
Vehicle2;0;100;4262;0;100;4264;B209;PL
Vehicle2;0;100;4264;0;100;4266;B619;PL
Vehicle0;0;100;4622;0;100;4624;B739;PL
Vehicle0;0;100;4624;0;100;4626;B509;PL
Vehicle0;0;100;4626;0;100;4628;B889;PL
Vehicle0;0;100;4628;0;100;4630;B299;PL
Vehicle1;0;100;4628;780;100;5410;B679;PU
Vehicle2;0;100;4628;190;100;4820;B89;PU
Vehicle0;0;100;4630;750;100;5382;B649;PU
Vehicle2;190;100;4820;190;100;4822;B88;PU
Vehicle2;190;100;4822;0;100;5014;B88;PL
Vehicle2;0;100;5014;190;100;5206;B87;PU
Vehicle2;190;100;5206;190;100;5208;B86;PU
Vehicle2;190;100;5208;190;100;5210;B85;PU
Vehicle2;190;100;5210;0;100;5402;B85;PL
Vehicle0;750;100;5382;750;100;5384;B648;PU
Vehicle0;750;100;5384;0;100;6136;B648;PL
Vehicle2;0;100;5402;190;100;5594;B84;PU
Vehicle1;780;100;5410;780;100;5412;B678;PU
Vehicle1;780;100;5412;780;100;5414;B677;PU
Vehicle1;780;100;5414;0;100;6196;B677;PL
Vehicle2;190;100;5594;0;100;5786;B84;PL
Vehicle2;0;100;5786;190;100;5978;B83;PU
Vehicle2;190;100;5978;190;100;5980;B82;PU
Vehicle2;190;100;5980;820;100;6612;B82;PL_RELOC
Vehicle0;0;100;6136;750;100;6888;B647;PU
Vehicle1;0;100;6196;780;100;6978;B676;PU
Vehicle2;820;100;6612;820;100;6614;B83;PL_RELOC
Vehicle2;820;100;6614;820;100;6616;B86;PL_RELOC
Vehicle2;820;100;6616;820;100;6618;B87;PL_RELOC
Vehicle2;820;100;6618;820;100;6620;B89;PL_RELOC
Vehicle2;820;100;6620;190;100;7252;B81;PU
Vehicle0;750;100;6888;750;100;6890;B646;PU
Vehicle0;750;100;6890;0;100;7642;B646;PL
Vehicle1;780;100;6978;0;100;7760;B676;PL
Vehicle2;190;100;7252;0;100;7444;B81;PL
Vehicle2;0;100;7444;190;100;7636;B80;PU
Vehicle2;190;100;7636;0;100;7828;B80;PL
Vehicle0;0;100;7642;750;100;8394;B645;PU
Vehicle1;0;100;7760;780;100;8542;B675;PU
Vehicle2;0;100;7828;820;100;8650;B89;PU
Vehicle0;750;100;8394;0;100;9146;B645;PL
Vehicle1;780;100;8542;780;100;8544;B674;PU
Vehicle1;780;100;8544;0;100;9326;B674;PL
Vehicle2;820;100;8650;820;100;8652;B87;PU
Vehicle2;820;100;8652;820;100;8654;B86;PU
Vehicle2;820;100;8654;820;100;8656;B83;PU
Vehicle2;820;100;8656;820;100;8658;B82;PU
Vehicle2;820;100;8658;190;100;9290;B82;PL_RELOC
Vehicle0;0;100;9146;750;100;9898;B644;PU
Vehicle2;190;100;9290;190;100;9292;B83;PL_RELOC
Vehicle2;190;100;9292;190;100;9294;B86;PL_RELOC
Vehicle2;190;100;9294;190;100;9296;B87;PL_RELOC
Vehicle2;190;100;9296;190;100;9298;B89;PL_RELOC
Vehicle2;190;100;9298;820;100;9930;B719;PU
Vehicle1;0;100;9326;780;100;10108;B673;PU
Vehicle0;750;100;9898;0;100;10650;B644;PL
Vehicle2;820;100;9930;820;100;9932;B718;PU
Vehicle2;820;100;9932;820;100;9934;B717;PU
Vehicle2;820;100;9934;0;100;10756;B717;PL
Vehicle1;780;100;10108;780;100;10110;B672;PU
Vehicle1;780;100;10110;0;100;10892;B672;PL
Vehicle0;0;100;10650;750;100;11402;B643;PU
Vehicle2;0;100;10756;820;100;11578;B716;PU
Vehicle1;0;100;10892;780;100;11674;B671;PU
Vehicle0;750;100;11402;750;100;11404;B642;PU
Vehicle0;750;100;11404;750;100;11406;B641;PU
Vehicle0;750;100;11406;0;100;12158;B641;PL
Vehicle2;820;100;11578;820;100;11580;B715;PU
Vehicle2;820;100;11580;0;100;12402;B715;PL
Vehicle1;780;100;11674;0;100;12456;B671;PL
Vehicle0;0;100;12158;750;100;12910;B640;PU
Vehicle2;0;100;12402;820;100;13224;B714;PU
Vehicle1;0;100;12456;780;100;13238;B670;PU
Vehicle0;750;100;12910;0;100;13662;B640;PL
Vehicle2;820;100;13224;820;100;13226;B713;PU
Vehicle2;820;100;13226;190;100;13858;B713;PL_RELOC
Vehicle1;780;100;13238;0;100;14020;B670;PL
Vehicle0;0;100;13662;210;100;13874;B109;PU
Vehicle2;190;100;13858;190;100;13860;B714;PL_RELOC
Vehicle2;190;100;13860;190;100;13862;B716;PL_RELOC
Vehicle2;190;100;13862;190;100;13864;B718;PL_RELOC
Vehicle2;190;100;13864;190;100;13866;B719;PL_RELOC
Vehicle2;190;100;13866;820;100;14498;B712;PU
Vehicle0;210;100;13874;750;100;14416;B109;PL_RELOC
Vehicle1;0;100;14020;440;100;14462;B339;PU
Vehicle0;750;100;14416;750;100;14418;B642;PL_RELOC
Vehicle0;750;100;14418;750;100;14420;B643;PL_RELOC
Vehicle0;750;100;14420;750;100;14422;B647;PL_RELOC
Vehicle0;750;100;14422;750;100;14424;B649;PL_RELOC
Vehicle0;750;100;14424;210;100;14966;B108;PU
Vehicle1;440;100;14462;780;100;14804;B339;PL_RELOC
Vehicle2;820;100;14498;0;100;15320;B712;PL
Vehicle1;780;100;14804;780;100;14806;B673;PL_RELOC
Vehicle1;780;100;14806;780;100;14808;B675;PL_RELOC
Vehicle1;780;100;14808;780;100;14810;B678;PL_RELOC
Vehicle1;780;100;14810;780;100;14812;B679;PL_RELOC
Vehicle1;780;100;14812;440;100;15154;B338;PU
Vehicle0;210;100;14966;0;100;15178;B108;PL
Vehicle1;440;100;15154;440;100;15156;B337;PU
Vehicle1;440;100;15156;0;100;15598;B337;PL
Vehicle0;0;100;15178;210;100;15390;B107;PU
Vehicle2;0;100;15320;820;100;16142;B711;PU
Vehicle0;210;100;15390;210;100;15392;B106;PU
Vehicle0;210;100;15392;210;100;15394;B105;PU
Vehicle0;210;100;15394;0;100;15606;B105;PL
Vehicle1;0;100;15598;440;100;16040;B336;PU
Vehicle0;0;100;15606;210;100;15818;B104;PU
Vehicle0;210;100;15818;210;100;15820;B103;PU
Vehicle0;210;100;15820;0;100;16032;B103;PL
Vehicle0;0;100;16032;210;100;16244;B102;PU
Vehicle1;440;100;16040;0;100;16482;B336;PL
Vehicle2;820;100;16142;0;100;16964;B711;PL
Vehicle0;210;100;16244;0;100;16456;B102;PL
Vehicle0;0;100;16456;210;100;16668;B101;PU
Vehicle1;0;100;16482;440;100;16924;B335;PU
Vehicle0;210;100;16668;0;100;16880;B101;PL
Vehicle0;0;100;16880;840;100;17722;B738;PU
Vehicle1;440;100;16924;440;100;16926;B334;PU
Vehicle1;440;100;16926;0;100;17368;B334;PL
Vehicle2;0;100;16964;820;100;17786;B710;PU
Vehicle1;0;100;17368;440;100;17810;B333;PU
Vehicle0;840;100;17722;840;100;17724;B737;PU
Vehicle0;840;100;17724;0;100;18566;B737;PL
Vehicle2;820;100;17786;0;100;18608;B710;PL
Vehicle1;440;100;17810;440;100;17812;B332;PU
Vehicle1;440;100;17812;440;100;17814;B331;PU
Vehicle1;440;100;17814;0;100;18256;B331;PL
Vehicle1;0;100;18256;440;100;18698;B330;PU
Vehicle0;0;100;18566;840;100;19408;B736;PU
Vehicle2;0;100;18608;150;100;18760;B47;PU
Vehicle1;440;100;18698;0;100;19140;B330;PL
Vehicle2;150;100;18760;150;100;18762;B46;PU
Vehicle2;150;100;18762;0;100;18914;B46;PL
Vehicle2;0;100;18914;150;100;19066;B45;PU
Vehicle2;150;100;19066;0;100;19218;B45;PL
Vehicle1;0;100;19140;140;100;19282;B39;PU
Vehicle2;0;100;19218;150;100;19370;B44;PU
Vehicle1;140;100;19282;780;100;19924;B39;PL_RELOC
Vehicle2;150;100;19370;0;100;19522;B44;PL
Vehicle0;840;100;19408;750;100;19500;B736;PL_RELOC
Vehicle0;750;100;19500;750;100;19502;B738;PL_RELOC
Vehicle0;750;100;19502;750;100;19504;B104;PL_RELOC
Vehicle0;750;100;19504;750;100;19506;B106;PL_RELOC
Vehicle0;750;100;19506;750;100;19508;B107;PL_RELOC
Vehicle0;750;100;19508;840;100;19600;B735;PU
Vehicle2;0;100;19522;150;100;19674;B43;PU
Vehicle0;840;100;19600;840;100;19602;B734;PU
Vehicle0;840;100;19602;840;100;19604;B733;PU
Vehicle0;840;100;19604;0;100;20446;B733;PL
Vehicle2;150;100;19674;150;100;19676;B42;PU
Vehicle2;150;100;19676;150;100;19678;B41;PU
Vehicle2;150;100;19678;150;100;19680;B40;PU
Vehicle2;150;100;19680;0;100;19832;B40;PL
Vehicle2;0;100;19832;370;100;20204;B269;PU
Vehicle1;780;100;19924;780;100;19926;B332;PL_RELOC
Vehicle1;780;100;19926;780;100;19928;B333;PL_RELOC
Vehicle1;780;100;19928;780;100;19930;B335;PL_RELOC
Vehicle1;780;100;19930;780;100;19932;B338;PL_RELOC
Vehicle1;780;100;19932;140;100;20574;B38;PU
Vehicle2;370;100;20204;190;100;20386;B269;PL_RELOC
Vehicle2;190;100;20386;190;100;20388;B41;PL_RELOC
Vehicle2;190;100;20388;190;100;20390;B42;PL_RELOC
Vehicle2;190;100;20390;190;100;20392;B43;PL_RELOC
Vehicle2;190;100;20392;190;100;20394;B47;PL_RELOC
Vehicle2;190;100;20394;370;100;20576;B268;PU
Vehicle0;0;100;20446;840;100;21288;B732;PU
Vehicle1;140;100;20574;0;100;20716;B38;PL
Vehicle2;370;100;20576;370;100;20578;B267;PU
Vehicle2;370;100;20578;0;100;20950;B267;PL
Vehicle1;0;100;20716;140;100;20858;B37;PU
Vehicle1;140;100;20858;140;100;20860;B36;PU
Vehicle1;140;100;20860;140;100;20862;B35;PU
Vehicle1;140;100;20862;140;100;20864;B34;PU
Vehicle1;140;100;20864;140;100;20866;B33;PU
Vehicle1;140;100;20866;0;100;21008;B33;PL
Vehicle2;0;100;20950;370;100;21322;B266;PU
Vehicle1;0;100;21008;140;100;21150;B32;PU
Vehicle1;140;100;21150;780;100;21792;B32;PL_RELOC
Vehicle0;840;100;21288;0;100;22130;B732;PL
Vehicle2;370;100;21322;0;100;21694;B266;PL
Vehicle2;0;100;21694;370;100;22066;B265;PU
Vehicle1;780;100;21792;780;100;21794;B34;PL_RELOC
Vehicle1;780;100;21794;780;100;21796;B35;PL_RELOC
Vehicle1;780;100;21796;780;100;21798;B36;PL_RELOC
Vehicle1;780;100;21798;780;100;21800;B37;PL_RELOC
Vehicle1;780;100;21800;140;100;22442;B31;PU
Vehicle2;370;100;22066;370;100;22068;B264;PU
Vehicle2;370;100;22068;370;100;22070;B263;PU
Vehicle2;370;100;22070;0;100;22442;B263;PL
Vehicle0;0;100;22130;840;100;22972;B731;PU
Vehicle1;140;100;22442;0;100;22584;B31;PL
Vehicle2;0;100;22442;370;100;22814;B262;PU
Vehicle1;0;100;22584;140;100;22726;B30;PU
Vehicle1;140;100;22726;0;100;22868;B30;PL
Vehicle2;370;100;22814;370;100;22816;B261;PU
Vehicle2;370;100;22816;0;100;23188;B261;PL
Vehicle1;0;100;22868;330;100;23200;B227;PU
Vehicle0;840;100;22972;0;100;23814;B731;PL
Vehicle2;0;100;23188;1030;100;24220;B929;PU
Vehicle1;330;100;23200;330;100;23202;B226;PU
Vehicle1;330;100;23202;0;100;23534;B226;PL
Vehicle1;0;100;23534;330;100;23866;B225;PU
Vehicle0;0;100;23814;840;100;24656;B730;PU
Vehicle1;330;100;23866;330;100;23868;B224;PU
Vehicle1;330;100;23868;0;100;24200;B224;PL
Vehicle1;0;100;24200;330;100;24532;B223;PU
Vehicle2;1030;100;24220;190;100;25062;B929;PL_RELOC
Vehicle1;330;100;24532;330;100;24534;B222;PU
Vehicle1;330;100;24534;0;100;24866;B222;PL
Vehicle0;840;100;24656;0;100;25498;B730;PL
Vehicle1;0;100;24866;330;100;25198;B221;PU
Vehicle2;190;100;25062;190;100;25064;B262;PL_RELOC
Vehicle2;190;100;25064;190;100;25066;B264;PL_RELOC
Vehicle2;190;100;25066;190;100;25068;B265;PL_RELOC
Vehicle2;190;100;25068;190;100;25070;B268;PL_RELOC
Vehicle2;190;100;25070;1030;100;25912;B928;PU
Vehicle1;330;100;25198;0;100;25530;B221;PL
Vehicle0;0;100;25498;280;100;25780;B179;PU
Vehicle1;0;100;25530;730;100;26262;B629;PU
Vehicle0;280;100;25780;280;100;25782;B178;PU
Vehicle0;280;100;25782;280;100;25784;B177;PU
Vehicle0;280;100;25784;750;100;26256;B177;PL_RELOC
Vehicle2;1030;100;25912;0;100;26944;B928;PL
Vehicle0;750;100;26256;750;100;26258;B178;PL_RELOC
Vehicle0;750;100;26258;750;100;26260;B179;PL_RELOC
Vehicle0;750;100;26260;750;100;26262;B734;PL_RELOC
Vehicle0;750;100;26262;750;100;26264;B735;PL_RELOC
Vehicle1;730;100;26262;730;100;26264;B628;PU
Vehicle0;750;100;26264;280;100;26736;B176;PU
Vehicle1;730;100;26264;780;100;26316;B628;PL_RELOC
Vehicle1;780;100;26316;780;100;26318;B629;PL_RELOC
Vehicle1;780;100;26318;780;100;26320;B223;PL_RELOC
Vehicle1;780;100;26320;780;100;26322;B225;PL_RELOC
Vehicle1;780;100;26322;780;100;26324;B227;PL_RELOC
Vehicle1;780;100;26324;730;100;26376;B627;PU
Vehicle1;730;100;26376;0;100;27108;B627;PL
Vehicle0;280;100;26736;0;100;27018;B176;PL
Vehicle2;0;100;26944;1030;100;27976;B927;PU
Vehicle0;0;100;27018;280;100;27300;B175;PU
Vehicle1;0;100;27108;730;100;27840;B626;PU
Vehicle0;280;100;27300;0;100;27582;B175;PL
Vehicle0;0;100;27582;280;100;27864;B174;PU
Vehicle1;730;100;27840;0;100;28572;B626;PL
Vehicle0;280;100;27864;0;100;28146;B174;PL
Vehicle2;1030;100;27976;1030;100;27978;B926;PU
Vehicle2;1030;100;27978;0;100;29010;B926;PL
Vehicle0;0;100;28146;280;100;28428;B173;PU
Vehicle0;280;100;28428;280;100;28430;B172;PU
Vehicle0;280;100;28430;280;100;28432;B171;PU
Vehicle0;280;100;28432;0;100;28714;B171;PL
Vehicle1;0;100;28572;730;100;29304;B625;PU
Vehicle0;0;100;28714;420;100;29136;B319;PU
Vehicle2;0;100;29010;1030;100;30042;B925;PU
Vehicle0;420;100;29136;420;100;29138;B318;PU
Vehicle0;420;100;29138;420;100;29140;B317;PU
Vehicle0;420;100;29140;0;100;29562;B317;PL
Vehicle1;730;100;29304;730;100;29306;B624;PU
Vehicle1;730;100;29306;730;100;29308;B623;PU
Vehicle1;730;100;29308;0;100;30040;B623;PL
Vehicle0;0;100;29562;420;100;29984;B316;PU
Vehicle0;420;100;29984;0;100;30406;B316;PL
Vehicle1;0;100;30040;730;100;30772;B622;PU
Vehicle2;1030;100;30042;1030;100;30044;B924;PU
Vehicle2;1030;100;30044;0;100;31076;B924;PL
Vehicle0;0;100;30406;420;100;30828;B315;PU
Vehicle1;730;100;30772;730;100;30774;B621;PU
Vehicle1;730;100;30774;730;100;30776;B620;PU
Vehicle1;730;100;30776;0;100;31508;B620;PL
Vehicle0;420;100;30828;750;100;31160;B315;PL_RELOC
Vehicle2;0;100;31076;1030;100;32108;B923;PU
Vehicle0;750;100;31160;750;100;31162;B318;PL_RELOC
Vehicle0;750;100;31162;750;100;31164;B319;PL_RELOC
Vehicle0;750;100;31164;750;100;31166;B172;PL_RELOC
Vehicle0;750;100;31166;750;100;31168;B173;PL_RELOC
Vehicle0;750;100;31168;420;100;31500;B314;PU
Vehicle0;420;100;31500;420;100;31502;B313;PU
Vehicle0;420;100;31502;0;100;31924;B313;PL
Vehicle1;0;100;31508;230;100;31740;B129;PU
Vehicle1;230;100;31740;440;100;31952;B129;PL_RELOC
Vehicle0;0;100;31924;420;100;32346;B312;PU
Vehicle1;440;100;31952;440;100;31954;B621;PL_RELOC
Vehicle1;440;100;31954;440;100;31956;B622;PL_RELOC
Vehicle1;440;100;31956;440;100;31958;B624;PL_RELOC
Vehicle1;440;100;31958;440;100;31960;B625;PL_RELOC
Vehicle1;440;100;31960;230;100;32172;B128;PU
Vehicle2;1030;100;32108;1030;100;32110;B922;PU
Vehicle2;1030;100;32110;1030;100;32112;B921;PU
Vehicle2;1030;100;32112;820;100;32324;B921;PL_RELOC
Vehicle1;230;100;32172;230;100;32174;B127;PU
Vehicle1;230;100;32174;230;100;32176;B126;PU
Vehicle1;230;100;32176;230;100;32178;B125;PU
Vehicle1;230;100;32178;230;100;32180;B124;PU
Vehicle1;230;100;32180;440;100;32392;B124;PL_RELOC
Vehicle2;820;100;32324;820;100;32326;B922;PL_RELOC
Vehicle2;820;100;32326;820;100;32328;B923;PL_RELOC
Vehicle2;820;100;32328;820;100;32330;B925;PL_RELOC
Vehicle2;820;100;32330;820;100;32332;B927;PL_RELOC
Vehicle2;820;100;32332;1030;100;32544;B920;PU
Vehicle0;420;100;32346;0;100;32768;B312;PL
Vehicle1;440;100;32392;440;100;32394;B125;PL_RELOC
Vehicle1;440;100;32394;440;100;32396;B126;PL_RELOC
Vehicle1;440;100;32396;440;100;32398;B127;PL_RELOC
Vehicle1;440;100;32398;440;100;32400;B128;PL_RELOC
Vehicle1;440;100;32400;230;100;32612;B123;PU
Vehicle2;1030;100;32544;0;100;33576;B920;PL
Vehicle1;230;100;32612;230;100;32614;B122;PU
Vehicle1;230;100;32614;0;100;32846;B122;PL
Vehicle0;0;100;32768;1100;100;33870;B999;PU
Vehicle1;0;100;32846;230;100;33078;B121;PU
Vehicle1;230;100;33078;0;100;33310;B121;PL
Vehicle1;0;100;33310;230;100;33542;B120;PU
Vehicle1;230;100;33542;0;100;33774;B120;PL
Vehicle2;0;100;33576;240;100;33818;B139;PU
Vehicle1;0;100;33774;350;100;34126;B249;PU
Vehicle2;240;100;33818;240;100;33820;B138;PU
Vehicle2;240;100;33820;240;100;33822;B137;PU
Vehicle2;240;100;33822;0;100;34064;B137;PL
Vehicle0;1100;100;33870;1100;100;33872;B998;PU
Vehicle0;1100;100;33872;0;100;34974;B998;PL
Vehicle2;0;100;34064;240;100;34306;B136;PU
Vehicle1;350;100;34126;350;100;34128;B248;PU
Vehicle1;350;100;34128;350;100;34130;B247;PU
Vehicle1;350;100;34130;350;100;34132;B246;PU
Vehicle1;350;100;34132;0;100;34484;B246;PL
Vehicle2;240;100;34306;240;100;34308;B135;PU
Vehicle2;240;100;34308;240;100;34310;B134;PU
Vehicle2;240;100;34310;820;100;34892;B134;PL_RELOC
Vehicle1;0;100;34484;350;100;34836;B245;PU
Vehicle1;350;100;34836;0;100;35188;B245;PL
Vehicle2;820;100;34892;820;100;34894;B135;PL_RELOC
Vehicle2;820;100;34894;820;100;34896;B136;PL_RELOC
Vehicle2;820;100;34896;820;100;34898;B138;PL_RELOC
Vehicle2;820;100;34898;820;100;34900;B139;PL_RELOC
